,Completion_rate,Tuition_in_state,Tuition_out_state,Faculty_salary,Pell_grant_rate,SAT_average,ACT_50thPercentile,pct_White,pct_Black,pct_Hispanic,pct_Asian,Parents_middlesch,Parents_highsch,Parents_college
1458,0.4764,21400.0,21400.0,5106.0,0.4965,1029.0,22.0,0.5384,0.196,0.019,0.008,0.0257142857,0.2985714286,0.6757142857
1459,0.6688,10382.0,29960.0,10466.0,0.2523,1152.0,26.0,0.4494,0.1008,0.1225,0.1845,0.028689521,0.2622173596,0.7090931194
1460,0.4639,11700.0,11700.0,5452.0,0.5923,1091.0,24.0,0.597,0.311,0.0168,0.011,0.0286885246,0.3303278689,0.6409836066
1461,0.6749,33332.0,33332.0,7530.0,0.3012,1101.0,25.0,0.7537,0.0728,0.0346,0.0217,0.0082956259,0.2058823529,0.7858220211
1462,0.6159,25772.0,25772.0,8424.0,0.2473,1075.0,24.0,0.5923,0.0576,0.12,0.0134,0.0071893187,0.2451215337,0.7476891476
1463,0.512,7058.0,12450.0,7060.0,0.3487,1050.0,23.0,0.7839,0.1009,0.0178,0.011,0.0188050464,0.3718162342,0.6093787194
1464,0.6354,24770.0,24770.0,6106.0,0.332,1097.0,24.0,0.8251,0.0558,0.0463,0.0085,0.0218487395,0.2773109244,0.7008403361
1465,0.5863,27740.0,27740.0,8842.0,0.2246,1097.0,25.0,0.597,0.0516,0.1244,0.0189,0.0111438873,0.2412323828,0.7476237299
1466,0.4565,6118.0,25162.0,7953.0,0.3093,1090.0,24.0,0.6533,0.0709,0.1961,0.0159,0.0253249664,0.3341550874,0.6405199462
1467,0.5821,25800.0,25800.0,6401.0,0.3152,989.0,22.0,0.8151,0.1021,0.0218,0.0048,0.0167741935,0.3406451613,0.6425806452
1468,0.5922,9075.0,14772.0,8592.0,0.255,1049.0,23.0,0.8597,0.0265,0.0297,0.0238,0.0104404568,0.2013050571,0.7882544861
1469,0.5464,30188.0,30188.0,7275.0,0.2223,994.0,21.0,0.6512,0.144,0.056,0.0347,0.0184645287,0.250728863,0.7308066084
1470,0.6749,6410.0,17324.0,9468.0,0.3941,1172.0,26.0,0.497,0.1034,0.2084,0.0682,0.0325512104,0.324990689,0.6424581006
1471,0.6351,28630.0,28630.0,6520.0,0.3238,1124.0,25.0,0.8158,0.0354,0.0354,0.012,0.0144927536,0.2217391304,0.7637681159
1472,0.8386,10753.0,34791.0,11918.0,0.2207,1266.0,29.0,0.4167,0.0265,0.0767,0.2477,0.0503575685,0.2769169646,0.6727254668
1473,0.6581,28368.0,28368.0,7390.0,0.2903,1037.0,23.0,0.7861,0.0492,0.0261,0.0152,0.0117944398,0.2695871946,0.7186183656
1474,0.7153,29550.0,29550.0,8579.0,0.3096,1091.0,25.0,0.8373,0.0363,0.043,0.0314,0.0151315789,0.2381578947,0.7467105263
1475,0.4255,20316.0,20316.0,5046.0,0.4982,980.0,21.0,0.7147,0.1541,0.0706,0.0156,0.0339539978,0.4096385542,0.556407448
1476,0.3275,7700.0,20191.0,7627.0,0.5357,937.0,20.0,0.1773,0.0742,0.6993,0.008,0.0824604413,0.3951415199,0.5223980388
1477,0.9115,12920.0,39602.0,17113.0,0.3457,1334.0,31.0,0.2705,0.032,0.2172,0.2866,0.0864497951,0.2944415984,0.6191086066
1478,0.7324,13870.0,22870.0,9747.0,0.2464,1082.0,24.0,0.6421,0.0522,0.1423,0.0725,0.018556701,0.2943298969,0.6871134021
1479,0.594,9202.0,27550.0,6788.0,0.1957,1116.0,24.0,0.8399,0.0522,0.053,0.0152,0.009849663,0.189217211,0.800933126
1480,0.5599,34545.0,34545.0,7284.0,0.3352,998.0,22.0,0.7335,0.1135,0.0467,0.0111,0.0114832536,0.2660287081,0.7224880383
1481,0.619,13130.0,32287.0,8770.0,0.2821,1094.0,24.0,0.4827,0.1892,0.0879,0.1291,0.019431988,0.2566018934,0.7239661186
1482,0.6196,10800.0,10800.0,5888.0,0.6601,1105.0,24.0,0.6145,0.2982,0.0175,0.0074,0.0300069784,0.3405443126,0.629448709
1483,0.701,9720.0,20812.0,9441.0,0.2517,1061.0,23.0,0.7645,0.1139,0.0556,0.0224,0.0102232067,0.2710853638,0.7186914295
1484,0.5483,9448.0,17916.0,9483.0,0.3021,980.0,20.0,0.7995,0.0862,0.041,0.0119,0.0090909091,0.3754545455,0.6154545455
1485,0.6342,7866.0,17716.0,6970.0,0.3775,1094.0,23.0,0.6652,0.0762,0.1133,0.0233,0.0262562245,0.2874603893,0.6862833861
1486,0.5979,28644.0,28644.0,5844.0,0.3883,1087.0,24.0,0.7587,0.1239,0.0561,0.0075,0.0139251523,0.3107049608,0.6753698869
1487,0.4165,8844.0,23142.0,8340.0,0.2927,1105.0,24.0,0.622,0.1932,0.0254,0.0485,0.0243181818,0.3431818182,0.6325
1488,0.6667,36550.0,36550.0,8140.0,0.3358,1116.0,25.0,0.3789,0.0423,0.3984,0.0323,0.0437017995,0.2538560411,0.7024421594
1489,0.4155,8114.0,15250.0,8881.0,0.2865,1049.0,23.0,0.775,0.0298,0.0332,0.0121,0.009896091,0.1914893617,0.7986145473
1490,0.5672,33934.0,33934.0,8753.0,0.2939,1024.0,23.0,0.4021,0.0594,0.1143,0.0817,0.0258883249,0.2842639594,0.6898477157
1491,0.7985,32293.0,32293.0,8171.0,0.2371,1127.0,25.0,0.8029,0.0344,0.0674,0.0441,0.011243851,0.1728742094,0.8158819396
1492,0.5611,7232.0,22040.0,8787.0,0.3484,1070.0,24.0,0.7485,0.0147,0.1028,0.0138,0.0332743363,0.2846017699,0.6821238938
1493,0.3367,7346.0,17696.0,6355.0,0.6776,911.0,19.0,0.0235,0.9317,0.005,0.0029,0.0194424065,0.3800440205,0.600513573
1494,0.2248,5235.0,14496.0,6755.0,0.5538,807.0,18.0,0.0534,0.7177,0.0927,0.0045,0.0514705882,0.4147058824,0.5338235294
1495,0.4572,26450.0,26450.0,8019.0,0.439,879.0,19.0,0.3253,0.1695,0.2927,0.0678,0.0313199105,0.2852348993,0.6834451902
1496,0.4449,6526.0,15026.0,7117.0,0.4321,1021.0,22.0,0.8521,0.068,0.02,0.0079,0.020726652,0.3713728359,0.6079005121
1497,0.6431,26076.0,26076.0,5924.0,0.3896,1110.0,24.0,0.8348,0.033,0.0151,0.0057,0.0173796791,0.2419786096,0.7406417112
1498,0.4638,19670.0,19670.0,5154.0,0.4729,954.0,21.0,0.5336,0.168,0.0375,0.0053,0.0396135266,0.3874396135,0.5729468599
1499,0.496,26832.0,26832.0,6722.0,0.5019,972.0,21.0,0.6137,0.2157,0.024,0.0123,0.0171358629,0.3598531212,0.6230110159
1500,0.3878,12480.0,12480.0,6442.0,0.4765,1125.0,25.0,0.5767,0.3769,0.0054,0.02,0.0333817126,0.4412191582,0.5253991292
1501,0.5587,13670.0,26240.0,7223.0,0.4045,1030.0,22.0,0.5818,0.3099,0.031,0.0138,0.0126635711,0.2988602786,0.6884761503
1502,0.8331,44848.0,44848.0,13434.0,0.1987,1352.0,30.0,0.3837,0.0467,0.1052,0.1837,0.0234132581,0.1808180536,0.7957686883
1503,0.2866,5594.0,15850.0,3940.0,0.7577,865.0,18.0,0.0171,0.9441,0.0027,0.0005,0.0177514793,0.3313609467,0.650887574
1504,0.4587,23000.0,23000.0,4992.0,0.1006,1019.0,22.0,0.5005,0.036,0.01,0.004,0.023853211,0.3908256881,0.5853211009
1505,0.6744,9495.0,22269.0,9535.0,0.2423,1189.0,26.0,0.626,0.0465,0.0902,0.0591,0.0208214489,0.2721049629,0.7070735881
1506,0.6856,32560.0,32560.0,8240.0,0.2192,1029.0,23.0,0.8192,0.0454,0.0468,0.0097,0.0543806647,0.3313192346,0.6143001007
1507,0.5466,28090.0,28090.0,6289.0,0.4091,1041.0,21.0,0.5395,0.2111,0.1513,0.0199,0.0433753943,0.3422712934,0.6143533123
1508,0.3818,25636.0,25636.0,5017.0,0.7646,941.0,20.0,0.7042,0.1917,0.0258,0.0065,0.025,0.328,0.647
1509,0.4676,20276.0,20276.0,6218.0,0.4987,929.0,20.0,0.2053,0.1606,0.4665,0.0419,0.0550964187,0.2865013774,0.6584022039
1510,0.8316,44480.0,44480.0,11143.0,0.1992,1244.0,28.0,0.4443,0.0632,0.2067,0.109,0.0239206534,0.2001166861,0.7759626604
1511,0.3583,20925.0,20925.0,7340.0,0.4313,865.0,19.0,0.3012,0.1581,0.0586,0.0065,0.0570791235,0.4907492455,0.452171631
1512,0.5496,37990.0,37990.0,9111.0,0.2306,1176.0,27.0,0.4023,0.0582,0.0663,0.0254,0.0336334746,0.4102224576,0.5561440678
1513,0.8256,41686.0,41686.0,11581.0,0.1424,1394.0,32.0,0.4951,0.0344,0.0663,0.0996,0.0171154248,0.1907743686,0.7921102066
1514,0.3848,10420.0,20500.0,7164.0,0.6713,766.0,16.0,0.0232,0.96,0.0048,0.0044,0.0123051682,0.3470057424,0.6406890894
1515,0.4863,25700.0,25700.0,6679.0,0.4226,1038.0,23.0,0.6101,0.1893,0.0765,0.0167,0.0221130221,0.3316953317,0.6461916462
1516,0.8892,45008.0,45008.0,12358.0,0.2132,1366.0,31.0,0.4072,0.0921,0.0712,0.2072,0.0200417537,0.1561586639,0.8237995825
1517,0.5504,25126.0,25126.0,9441.0,0.5144,1050.0,23.0,0.141,0.0351,0.7247,0.0264,0.0517711172,0.3923705722,0.5558583106
1518,0.4346,11102.0,16733.0,8542.0,0.634,835.0,17.0,0.0121,0.8359,0.0237,0.0011,0.0160528801,0.3701605288,0.6137865911
1519,0.7184,12180.0,12180.0,7674.0,0.2665,990.0,21.0,0.8595,0.0702,0.019,0.0167,0.0326340326,0.3566433566,0.6107226107
1520,0.3552,24454.0,24454.0,7261.0,0.4262,1003.0,21.0,0.2994,0.1253,0.249,0.0129,0.0864345738,0.3865546218,0.5270108043
1521,0.4545,26830.0,26830.0,7250.0,0.4805,1049.0,23.0,0.6018,0.1491,0.0845,0.0267,0.0424528302,0.3097484277,0.6477987421
1522,0.4038,19090.0,19090.0,5095.0,0.4486,944.0,20.0,0.686,0.1384,0.0779,0.021,0.0185185185,0.3277777778,0.6537037037
1523,0.655,34826.0,34826.0,8340.0,0.5989,902.0,18.0,0.1012,0.0703,0.598,0.1666,0.1240981241,0.36002886,0.5158730159
1524,0.2958,7365.0,14145.0,6663.0,0.4835,990.0,21.0,0.8574,0.0597,0.0077,0.0051,0.0209533787,0.4117338921,0.5673127292
1525,0.4807,8075.0,14635.0,5873.0,0.5223,960.0,22.0,0.7311,0.125,0.0832,0.0127,0.0152439024,0.3175087108,0.6672473868
1526,0.3009,31915.0,31915.0,6087.0,0.5787,865.0,18.0,0.4942,0.3445,0.0551,0.0039,0.0251798561,0.3633093525,0.6115107914
1527,0.5356,28580.0,28580.0,6801.0,0.4057,888.0,18.0,0.5342,0.2278,0.0473,0.0147,0.0202634245,0.4072948328,0.5724417427
1528,0.6078,33060.0,33060.0,6541.0,0.2672,1108.0,25.0,0.5895,0.0507,0.1803,0.0409,0.0417252696,0.3300515706,0.6282231599
1529,0.4627,36408.0,36408.0,6783.0,0.4432,944.0,19.0,0.3398,0.0313,0.2554,0.0803,0.0646067416,0.2921348315,0.643258427
1530,0.7776,17624.0,31424.0,11483.0,0.2128,1101.0,25.0,0.814,0.0131,0.034,0.0241,0.007173323,0.167312912,0.825513765
1531,0.3821,29900.0,29900.0,6923.0,0.2938,1010.0,22.0,0.489,0.1607,0.0708,0.0321,0.0288985823,0.3424209378,0.6286804798
1532,0.3661,6892.0,16252.0,7018.0,0.4018,970.0,21.0,0.5138,0.0802,0.3198,0.0066,0.0401872805,0.3710495513,0.5887631682
1533,0.3333,21050.0,21050.0,4783.0,0.4504,922.0,21.0,0.4819,0.2175,0.1556,0.0196,0.0198135198,0.3508158508,0.6293706294
1534,0.575,25905.0,25905.0,6343.0,0.5171,1142.0,25.0,0.8376,0.0365,0.0452,0.0087,0.0393754243,0.3733876443,0.5872369314
1535,0.6718,34760.0,34760.0,7110.0,0.2445,1155.0,26.0,0.7333,0.0526,0.0769,0.0178,0.0168185004,0.2515767344,0.7316047652
1536,0.3991,8416.0,18346.0,7057.0,0.4471,913.0,19.0,0.6637,0.1881,0.0321,0.012,0.0149384886,0.3669595782,0.6181019332
1537,0.5189,13078.0,23682.0,7007.0,0.4526,973.0,21.0,0.7356,0.103,0.0364,0.0192,0.0054054054,0.2287941788,0.7658004158
1538,0.8882,48320.0,48320.0,13020.0,0.1442,1340.0,31.0,0.6499,0.0368,0.0873,0.0844,0.0142737196,0.1544920235,0.8312342569
1539,0.7331,7084.0,18244.0,10249.0,0.3644,1132.0,26.0,0.3359,0.0406,0.3134,0.1367,0.0740466494,0.3378995434,0.5880538072
1540,0.697,6368.0,22467.0,9211.0,0.3814,1185.0,26.0,0.5519,0.1088,0.2303,0.0559,0.0272549446,0.3163660074,0.656379048
1541,0.4477,6814.0,15602.0,7012.0,0.4354,1028.0,23.0,0.8436,0.0685,0.0215,0.0077,0.0188772976,0.3576751118,0.6234475907
1542,0.3632,16234.0,16234.0,5307.0,0.5066,924.0,20.0,0.0102,0.8495,0.0237,0.0016,0.0247747748,0.1779279279,0.7972972973
1543,0.2935,3276.0,9723.0,7938.0,0.4309,1002.0,21.0,0.5702,0.2582,0.0517,0.0321,0.0215664018,0.3076049943,0.6708286039
1544,0.6977,51030.0,51030.0,10929.0,0.2203,1204.0,28.0,0.5294,0.0701,0.0602,0.1483,0.0255775578,0.2667079208,0.7077145215
1545,0.5947,9861.0,23654.0,10405.0,0.3376,1145.0,25.0,0.5755,0.0398,0.1853,0.0677,0.0392431915,0.3275283974,0.6332284111
1546,0.5649,26900.0,26900.0,6728.0,0.3622,1048.0,23.0,0.6909,0.1399,0.0432,0.011,0.0200803213,0.3542168675,0.6257028112
1547,0.573,30050.0,30050.0,8815.0,0.3776,1027.0,22.0,0.555,0.1753,0.0837,0.02,0.0262793914,0.2849239281,0.6887966805
1548,0.5783,28718.0,28718.0,4048.0,0.4233,1031.0,22.0,0.5533,0.1294,0.2408,0.0228,0.05472103,0.3412017167,0.6040772532
1549,0.6033,7179.0,16629.0,6830.0,0.3528,1026.0,22.0,0.7084,0.0617,0.0863,0.0206,0.0196380439,0.2868694648,0.6934924913
1550,0.432,8074.0,8074.0,8632.0,0.15,990.0,21.0,0.8241,0.0411,0.036,0.0225,0.0134680135,0.2533670034,0.7331649832
1551,0.3459,7474.0,18072.0,6609.0,0.3886,952.0,20.0,0.7006,0.026,0.1716,0.0153,0.0313786008,0.3595679012,0.6090534979
1552,0.4377,22196.0,22196.0,5692.0,0.3799,985.0,21.0,0.7424,0.1329,0.0163,0.0009,0.0385454545,0.4109090909,0.5505454545
1553,0.3611,8004.0,10586.0,7081.0,0.3114,988.0,21.0,0.8305,0.0165,0.0498,0.0049,0.0135135135,0.2945945946,0.6918918919
1554,0.4098,9738.0,19004.0,7396.0,0.5635,933.0,19.0,0.4521,0.4854,0.0157,0.0108,0.0164399093,0.3486394558,0.6349206349
1555,0.3652,6764.0,15350.0,7307.0,0.6541,845.0,18.0,0.0284,0.8568,0.0588,0.0244,0.0227777778,0.3402777778,0.6369444444
1556,0.5801,38680.0,38680.0,12027.0,0.2874,1080.0,25.0,0.3423,0.1866,0.1219,0.1719,0.0319233839,0.2869114126,0.6811652035
1557,0.6213,6580.0,22154.0,8008.0,0.343,1053.0,23.0,0.6868,0.16,0.0631,0.0283,0.0167194842,0.2572396459,0.7260408699
1558,0.7105,30400.0,30400.0,8488.0,0.2797,1074.0,23.0,0.4194,0.0545,0.0363,0.25,0.0216271885,0.2698249228,0.7085478888
1559,0.6482,8914.0,19364.0,8880.0,0.3029,970.0,20.0,0.8095,0.0818,0.0516,0.0103,0.009190372,0.3533916849,0.6374179431
1560,0.375,23886.0,23886.0,5696.0,0.2106,961.0,21.0,0.6885,0.1092,0.0236,0.008,0.0279279279,0.3432432432,0.6288288288
1561,0.3937,22842.0,22842.0,5437.0,0.4226,964.0,21.0,0.7282,0.1402,0.0203,0.0024,0.0307467057,0.4004392387,0.5688140556
1562,0.5577,35300.0,35300.0,6792.0,0.4127,1045.0,23.0,0.6275,0.0971,0.1139,0.0159,0.0261437908,0.2962962963,0.6775599129
1563,0.5317,40234.0,40234.0,9456.0,0.3247,1030.0,22.0,0.5634,0.1067,0.1708,0.0475,0.0453441296,0.3801619433,0.5744939271
1564,0.6367,37980.0,37980.0,9168.0,0.2633,1245.0,28.0,0.67,0.0232,0.0543,0.0376,0.0137659784,0.2222222222,0.7640117994
1565,0.7092,33500.0,33500.0,9988.0,0.2689,1149.0,26.0,0.5512,0.0234,0.2398,0.0643,0.036437247,0.2566801619,0.7068825911
1566,0.7764,10388.0,33241.0,9783.0,0.1643,1198.0,27.0,0.7207,0.0399,0.0476,0.0418,0.0099650164,0.2031167179,0.7869182657
1567,0.5067,34755.0,34755.0,8094.0,0.3375,969.0,21.0,0.5366,0.157,0.1538,0.0247,0.0280777538,0.3693304536,0.6025917927
1568,0.9035,49280.0,49280.0,10908.0,0.1195,1350.0,31.0,0.7504,0.0488,0.074,0.0705,0.011872639,0.113869401,0.8742579601
1569,0.499,26918.0,26918.0,6813.0,0.3993,905.0,19.0,0.5441,0.2188,0.0204,0.0123,0.0159010601,0.4187279152,0.5653710247
1570,0.5409,4404.0,14124.0,8810.0,0.2428,1123.0,25.0,0.8108,0.0117,0.0605,0.0112,0.0116504854,0.2818307906,0.706518724
1571,0.5312,9470.0,20965.0,9359.0,0.3666,958.0,20.0,0.7631,0.1119,0.0367,0.0093,0.0062272963,0.3336792942,0.6600934094
1572,0.508,9376.0,20881.0,8091.0,0.2644,1017.0,22.0,0.7024,0.0648,0.0872,0.0217,0.013836478,0.3194968553,0.6666666667
1573,0.5856,9603.0,15743.0,9094.0,0.3544,992.0,22.0,0.7556,0.1047,0.0663,0.0175,0.0245098039,0.3169117647,0.6585784314
1574,0.5462,7766.0,17654.0,10221.0,0.3505,1147.0,25.0,0.5863,0.2541,0.0317,0.0595,0.0220380105,0.3253133846,0.6526486049
1575,0.4483,29810.0,29810.0,6881.0,0.2386,987.0,21.0,0.6568,0.1517,0.0302,0.014,0.0316402998,0.3230641132,0.645295587
1576,0.6775,39882.0,39882.0,8756.0,0.2912,1125.0,25.0,0.6245,0.1344,0.0534,0.0557,0.0268336315,0.2602862254,0.7128801431
1577,0.3029,7508.0,17182.0,8826.0,0.62,878.0,18.0,0.0181,0.83,0.0357,0.0064,0.0196435067,0.3263004729,0.6540560204
1578,0.5271,28480.0,28480.0,6862.0,0.3045,1150.0,25.0,0.616,0.09,0.0993,0.0148,0.0308571429,0.3097142857,0.6594285714
1579,0.5138,6273.0,16847.0,6723.0,0.3732,1110.0,24.0,0.6226,0.2554,0.0522,0.0182,0.0170584862,0.2339449541,0.7489965596
1580,0.3045,8061.0,19499.0,7683.0,0.3798,1029.0,22.0,0.4932,0.2694,0.0814,0.0231,0.0378612717,0.3531791908,0.6089595376
1581,0.6429,28730.0,28730.0,5834.0,0.2955,1020.0,22.0,0.533,0.1077,0.1665,0.0208,0.0506072874,0.3056680162,0.6437246964
1582,0.4937,7679.0,22679.0,7523.0,0.3621,1105.0,24.0,0.8032,0.0368,0.0236,0.0131,0.0229081264,0.3653243308,0.6117675428
1583,0.3947,26710.0,26710.0,5567.0,0.5272,1029.0,22.0,0.6698,0.0737,0.0561,0.0187,0.0349013657,0.4385432473,0.5265553869
1584,0.5029,8985.0,15065.0,8371.0,0.3416,987.0,20.0,0.7635,0.055,0.0875,0.0188,0.0273336772,0.3584321815,0.6142341413
1585,0.6268,8321.0,22443.0,9073.0,0.2739,1101.0,24.0,0.685,0.0483,0.07,0.0174,0.0211864407,0.2651331719,0.7136803874
1586,0.9088,50394.0,50394.0,12981.0,0.1805,1375.0,31.0,0.5216,0.0645,0.125,0.1394,0.0298507463,0.1257995736,0.8443496802
1587,0.193,6336.0,15936.0,7210.0,0.3925,982.0,21.0,0.7151,0.0771,0.0421,0.0099,0.0101778555,0.3002981392,0.6895240053
1588,0.4664,14570.0,14570.0,5561.0,0.4319,990.0,21.0,0.6614,0.2194,0.0261,0.0073,0.0238970588,0.3419117647,0.6341911765
1589,0.5485,30760.0,30760.0,7604.0,0.2542,1005.0,22.0,0.5861,0.114,0.0648,0.0261,0.0125968992,0.2529069767,0.734496124
1590,0.8728,13530.0,38238.0,14032.0,0.3844,1344.0,31.0,0.2144,0.0123,0.1558,0.3749,0.0608932931,0.3171046963,0.6220020106
1591,0.5616,10012.0,18212.0,8484.0,0.322,1067.0,23.0,0.7478,0.088,0.0318,0.0137,0.0115745642,0.3698214412,0.6186039946
1592,0.7136,31760.0,31760.0,7577.0,0.27,1144.0,25.0,0.8389,0.0579,0.0198,0.0315,0.0136561142,0.1793916822,0.8069522036
1593,0.4308,9178.0,16498.0,7464.0,0.3677,1085.0,24.0,0.6773,0.1338,0.0595,0.0368,0.0299089727,0.3647594278,0.6053315995
1594,0.3614,25019.0,25019.0,5791.0,0.4728,901.0,19.0,0.5561,0.1847,0.2193,0.0126,0.0284697509,0.3309608541,0.640569395
1595,0.532,6484.0,17644.0,10045.0,0.4485,979.0,21.0,0.1937,0.049,0.3088,0.2777,0.0947157348,0.3873555084,0.5179287568
1596,0.6197,21500.0,21500.0,5700.0,0.5095,1015.0,22.0,0.6107,0.2118,0.0256,0.0088,0.0331125828,0.3218543046,0.6450331126
1597,0.2519,6450.0,15720.0,7120.0,0.433,970.0,21.0,0.537,0.0555,0.0609,0.0043,0.0379362671,0.406676783,0.5553869499
1598,0.5662,24666.0,24666.0,5576.0,0.3353,1050.0,23.0,0.803,0.0287,0.0538,0.0204,0.0153374233,0.2903885481,0.6942740286
1599,0.7835,13461.0,38169.0,13104.0,0.4534,1201.0,28.0,0.3301,0.0195,0.3116,0.2106,0.0703408267,0.2933284989,0.6363306744
1600,0.3644,30530.0,30530.0,6992.0,0.4111,955.0,20.0,0.4758,0.1947,0.0741,0.0106,0.0112,0.3048,0.684
1601,0.6262,9027.0,12529.0,9336.0,0.322,1002.0,21.0,0.862,0.0516,0.0213,0.005,0.0034983854,0.3334230355,0.6630785791
1602,0.3913,6142.0,16459.0,6041.0,0.4693,1018.0,22.0,0.5208,0.3582,0.046,0.012,0.0226918799,0.2901001112,0.6872080089
1603,0.6233,32070.0,32070.0,7733.0,0.258,1077.0,24.0,0.6416,0.0906,0.164,0.011,0.0091872792,0.235335689,0.7554770318
1604,0.657,7961.0,17811.0,6804.0,0.4105,1102.0,25.0,0.7239,0.0841,0.1123,0.028,0.0193939394,0.2587878788,0.7218181818
1605,0.4561,29000.0,29000.0,7005.0,0.308,896.0,20.0,0.7154,0.1345,0.0537,0.0124,0.0120746432,0.3457738749,0.6421514819
1606,0.3887,7412.0,13268.0,7424.0,0.4051,1029.0,22.0,0.7123,0.1384,0.0272,0.0047,0.0211726384,0.3534201954,0.6254071661
1607,0.3838,7974.0,10556.0,7437.0,0.2504,1047.0,23.0,0.8434,0.0385,0.0422,0.0137,0.0155677656,0.2628205128,0.7216117216
1608,0.883,49022.0,49022.0,11357.0,0.1384,1436.0,32.0,0.3538,0.0491,0.0761,0.2695,0.0093823299,0.0750586396,0.9155590305
1609,0.6,22450.0,22450.0,7086.0,0.2897,1063.0,24.0,0.7897,0.0617,0.0384,0.0094,0.0152403283,0.2696365768,0.715123095
1610,0.7648,42090.0,42090.0,9916.0,0.176,1231.0,28.0,0.6763,0.0266,0.0908,0.0425,0.0231143552,0.1776155718,0.799270073
1611,0.5326,30080.0,30080.0,6185.0,0.3496,970.0,21.0,0.6959,0.1413,0.0757,0.011,0.0294358136,0.4080130826,0.5625511038
1612,0.7359,8206.0,21661.0,9774.0,0.2247,1229.0,28.0,0.7512,0.0691,0.0427,0.0523,0.0105366676,0.1802472605,0.8092160719
1613,0.4384,5972.0,18732.0,8808.0,0.6109,910.0,19.0,0.0467,0.8396,0.0281,0.0076,0.0117101193,0.2812638091,0.7070260716
1614,0.7295,10002.0,28804.0,11141.0,0.2017,1213.0,27.0,0.6579,0.0304,0.0421,0.0539,0.0091201717,0.2001072961,0.7907725322
1615,0.6258,32770.0,32770.0,9082.0,0.2424,1009.0,22.0,0.5913,0.0786,0.1927,0.018,0.0184659091,0.3196022727,0.6619318182
1616,0.3581,10604.0,22604.0,6771.0,0.2813,941.0,22.0,0.8401,0.0249,0.0264,0.0103,0.0270602706,0.4157441574,0.557195572
1617,0.6216,31528.0,31528.0,8363.0,0.2387,1124.0,25.0,0.7269,0.0169,0.096,0.0248,0.0204741379,0.2478448276,0.7316810345
1618,0.5847,29696.0,29696.0,6086.0,0.3603,990.0,21.0,0.7917,0.0662,0.0153,0.0191,0.0248447205,0.2633540373,0.7118012422
1619,0.5654,25676.0,25676.0,7378.0,0.4289,1010.0,22.0,0.4907,0.1528,0.0957,0.024,0.0302158273,0.2791366906,0.690647482
1620,0.4853,7563.0,9562.0,6801.0,0.2255,1030.0,22.0,0.8654,0.0177,0.0314,0.0063,0.0114226376,0.2575285566,0.7310488058
1621,0.6891,33322.0,33322.0,9060.0,0.311,1122.0,25.0,0.5165,0.0209,0.1829,0.1613,0.0144124169,0.1940133038,0.7915742794
1622,0.5718,41224.0,41224.0,7755.0,0.2549,1032.0,23.0,0.6976,0.1322,0.0499,0.0395,0.0140329469,0.2946918853,0.6912751678
1623,0.6646,29040.0,29040.0,8930.0,0.3165,1051.0,23.0,0.639,0.0631,0.1914,0.0378,0.0516039052,0.3319386332,0.6164574616
1624,0.4901,28650.0,28650.0,6016.0,0.3452,1113.0,24.0,0.754,0.0185,0.1037,0.0217,0.0429752066,0.2958677686,0.6611570248
1625,0.7423,17300.0,40364.0,9947.0,0.1564,1216.0,28.0,0.8178,0.0124,0.0393,0.0275,0.0029515939,0.1121605667,0.8848878394
1626,0.4974,6468.0,17628.0,9248.0,0.4305,990.0,21.0,0.2195,0.0477,0.2486,0.2851,0.081006685,0.3572552104,0.5617381046
1627,0.6117,7517.0,17167.0,6936.0,0.3566,1031.0,23.0,0.6926,0.0648,0.0974,0.0239,0.0257323832,0.2909738717,0.6832937451
1628,0.6704,8367.0,22534.0,10385.0,0.2092,1145.0,25.0,0.7709,0.0265,0.0539,0.0244,0.0165182419,0.1990807239,0.7844010342
1629,0.939,47940.0,47940.0,22146.0,0.1537,1476.0,33.0,0.3619,0.0639,0.1588,0.2068,0.0377604167,0.265625,0.6966145833
1630,0.9388,50953.0,50953.0,14492.0,0.1538,1436.0,33.0,0.3955,0.0634,0.1254,0.1841,0.0162110617,0.1379529561,0.8458359822
1631,0.569,28150.0,28150.0,6204.0,0.3781,994.0,22.0,0.634,0.1413,0.0163,0.0147,0.022106632,0.300390117,0.677503251
1632,0.7485,27958.0,27958.0,7498.0,0.2902,1114.0,25.0,0.7251,0.0847,0.0373,0.027,0.021071115,0.2748024583,0.7041264267
1633,0.4174,6202.0,15562.0,7923.0,0.5065,980.0,21.0,0.4988,0.2119,0.1758,0.0158,0.055020284,0.3706896552,0.5742900609
1634,0.5666,10052.0,19106.0,9986.0,0.3129,979.0,21.0,0.7815,0.1035,0.047,0.0141,0.0058689273,0.3371372677,0.656993805
1635,0.9491,46744.0,46744.0,13322.0,0.1298,1414.0,32.0,0.5813,0.0618,0.0784,0.096,0.0127226463,0.1304071247,0.856870229
1636,0.7198,36150.0,36150.0,8597.0,0.1684,1146.0,26.0,0.7213,0.0931,0.0524,0.026,0.00901481,0.1513200258,0.8396651642
1637,0.6716,35421.0,35421.0,8344.0,0.2502,1125.0,25.0,0.706,0.0391,0.1124,0.0243,0.0155440415,0.2405625463,0.7438934123
1638,0.7583,40265.0,40265.0,10098.0,0.1923,1202.0,27.0,0.4894,0.0563,0.221,0.1045,0.0222662048,0.1781296388,0.7996041564
